129,126,-1
87,2,-1
8,125,1
60,2,-1
17,15,-1
28,1,-1
428,14,-1
4,1,-1
5,1,1
742,41,-1
1241,14,-1
3,1,-1
21,35,1
582,33,-1
1086,28,1
85,15,-1
39,1,1
248,11,-1
62,6,-1
456,84,-1
104,6,1
639,130,1
602,7,1
829,2,1
4,1,-1
6,1,1
139,19,1
51,79,1
78,2,1
18,2,-1
898,7,-1
185,10,1
91,5,1
12,17,1
31,18,1
15,14,1
509,135,-1
152,5,1
17,1,-1
80,31,1
108,6,1
45,1,1
91,5,1
154,80,1
46,12,1
155,6,1
388,22,1
774,1,-1
199,95,-1
364,1,1
269,49,-1
158,3,1
19,8,-1
1734,133,-1
113,6,1
2341,526,1
167,17,1
194,7,1
373,100,1
36,17,1
367,1,-1
157,24,1
23,2,-1
1408,28,1
31,18,1
183,43,-1
179,58,1
660,94,-1
404,101,1
6,15,-1
2,1,-1
161,1,-1
120,112,1
119,4,1
105,9,1
45,1,1
31,18,1
559,56,1
11,1,1
91,5,-1
238,41,1
420,5,1
2,1,-1
152,5,1
6,1,1
919,318,-1
106,9,1
19,9,-1
953,19,1
6,1,1
4,1,-1
198,13,1
24,1,-1
225,69,1
84,4,1
6,1,1
87,2,1
894,40,-1
5,1,1
78,21,1
843,176,1
7,9,1
768,88,-1
29,3,1
597,70,1
204,1,1
154,106,-1
392,25,1
43,216,-1
276,7,1
27,7,-1
4,1,-1
84,4,1
64,3,1
329,1,1
128,63,-1
554,34,1
100,8,1
92,21,1
108,6,1
107,25,1
100,8,-1
93,22,-1
34,14,-1
422,22,1
71,23,1
33,9,1
318,68,1
1932,3,1
22,9,1
486,90,1
93,22,1
27,7,-1
548,70,1
22,8,1
97,1,-1
346,44,1
62,2,1
134,30,1
21,35,-1
8,67,-1
13,2,1
3,1,1
105,9,1
143,4,-1
444,13,-1
169,16,1
484,64,1
37,1,1
60,21,-1
707,46,1
31,18,1
382,53,1
13,2,1
61,26,1
10,1,-1
385,19,-1
26,23,1
109,49,1
7,8,1
76,2,1
1211,11,-1
542,6,1
1390,352,1
284,1,-1
154,106,-1
79,3,1
2,1,1
132,24,-1
38,20,1
31,18,1
650,166,1
1093,1,-1
533,45,1
105,9,1
446,323,1
88,10,1
24,1,-1
29,3,-1
380,1,1
246,1,1
475,271,-1
97,1,1
7,9,1
12,109,-1
2,1,1
167,17,-1
77,4,1
10,1,1
6,1,-1
507,121,1
518,39,1
6,15,1
264,49,1
1648,330,-1
143,23,1
31,18,1
73,10,1
986,19,1
338,10,1
123,30,1
1425,26,1
362,68,1
124,131,1
47,25,-1
3,1,1
1450,7,1
57,5,1
148,25,-1
526,11,1
15,14,-1
991,19,1
36,25,1
152,5,1
8,20,1
260,129,1
4,1,1
61,26,-1
4,1,-1
331,3,1
4,1,-1
45,1,1
5,1,-1
11,1,1
596,10,1
17,1,1
468,60,1
47,105,1
285,36,-1
65,1,1
10,1,1
80,31,1
56,2,1
455,45,1
288,38,1
30,2,1
657,57,1
580,56,1
64,3,1
336,85,1
103,31,1
8,2,1
129,62,1
712,13,1
86,12,1
116,49,1
365,9,-1
46,12,1
39,1,1
465,206,1
1245,297,1
124,44,-1
53,8,1
19,9,1
4,1,1
25,15,-1
87,21,-1
100,8,1
994,38,1
1078,21,1
45,1,-1
981,13,1
31,18,1
13,63,1
52,8,-1
628,82,-1
133,2,1
129,63,1
517,1,1
7,8,1
10,1,-1
82,23,1
181,10,-1
4,1,1
3,1,-1
51,2,1
267,3,1
7,8,1
25,15,-1
62,65,1
233,42,1
312,107,1
927,106,1
47,6,1
2137,45,-1
117,8,1
112,6,1
3,1,-1
2,1,-1
90,5,-1
265,11,1
18,2,1
925,47,1
319,34,1
240,47,1
133,2,1
839,33,-1
73,10,1
5,1,-1
33,11,1
285,36,-1
6,1,1
25,53,-1
252,16,-1
16,2,1
130,37,-1
11,1,1
140,5,-1
180,54,1
469,1,-1
95,1,-1
180,85,1
2893,310,1
38,4,1
10,1,-1
90,5,1
60,2,1
16,20,-1
40,18,1
60,2,-1
1048,27,1
525,70,-1
72,4,1
3,75,-1
120,141,1
771,3,-1
1196,7,1
638,10,1
150,26,-1
172,17,-1
18,4,1
37,1,1
27,65,1
48,16,1
839,33,1
332,13,1
290,47,-1
7,9,1
89,2,1
566,22,1
185,10,1
3,5,1
1,1,-1
9,4,1
3,1,1
176,38,1
1,1,1
61,26,1
42,252,1
252,16,-1
219,6,-1
51,2,1
17,1,-1
8,67,-1
69,3,1
28,1,1
54,86,1
140,5,-1
431,64,-1
19,8,-1
42,5,-1
91,5,1
254,1,1
72,25,1
564,78,-1
476,56,1
192,7,-1
1546,453,1
7,8,-1
91,5,1
314,32,1
299,25,1
140,1,1
180,37,-1
16,2,1
8,23,1
142,5,1
220,72,1
188,11,-1
8,21,-1
900,13,-1
892,1,-1
844,24,-1
951,2,1
90,5,1
116,22,1
216,3,-1
416,50,1
23,2,1
77,4,1
384,1,1
2,1,1
708,1,-1
178,21,1
1333,61,1
336,85,1
50,7,1
153,117,1
85,1,1
272,6,1
480,5,1
9,29,1
14,2,-1
359,19,-1
114,24,1
464,1,1
181,10,1
79,17,1
2188,467,1
30,21,1
388,22,-1
114,3,1
284,1,1
423,10,1
33,8,-1
5,1,-1
113,48,1
34,14,1
577,162,1
192,7,-1
15,14,-1
166,5,-1
50,7,1
1011,103,1
56,7,-1
262,123,-1
111,5,1
337,96,-1
115,85,1
28,1,-1
223,30,1
1090,80,1
34,14,1
910,29,1
1041,9,1
658,28,1
521,17,1
1698,34,-1
331,3,-1
19,9,-1
197,68,-1
68,7,1
186,43,-1
43,3,-1
88,10,1
44,1,1
108,6,-1
354,28,-1
219,6,1
448,89,1
4,1,-1
130,97,1
125,78,-1
1,1,-1
255,73,1
135,6,1
1094,339,1
2,1,-1
1580,204,-1
26,6,1
730,137,1
1424,1,1
494,1,-1
6,1,1
304,73,1
17,1,1
15,14,-1
491,370,1
207,64,1
32,83,-1
67,3,-1
10,1,-1
14,6,-1
97,1,1
31,18,1
20,17,1
627,40,-1
1885,136,1
1,15,-1
880,116,1
45,1,1
4,1,1
225,69,1
352,5,1
204,1,1
586,34,-1
1327,36,-1
425,7,1
134,30,1
101,66,-1
962,33,1
161,1,1
55,2,1
83,1,1
2,1,1
8,29,1
3,1,-1
1317,289,1
117,8,1
47,9,-1
135,246,-1
638,10,1
73,190,1
3,1,-1
339,2,1
46,12,-1
41,16,-1
188,11,1
1930,1,1
115,54,1
13,4,1
23,3,1
2321,34,1
661,55,1
147,33,1
996,28,1
107,6,1
38,83,1
36,25,1
136,59,-1
571,34,1
20,4,-1
407,462,1
62,6,1
318,68,1
61,26,1
58,26,-1
145,224,-1
37,1,1
55,2,1
3,1,1
3302,146,-1
15,14,1
124,44,1
102,24,1
7,8,1
3,1,1
95,53,1
4,1,-1
328,1,1
10,1,1
88,10,1
26,23,1
3,1,-1
348,10,1
37,1,1
1128,19,1
44,1,-1
1074,13,1
432,2,1
969,363,1
446,13,-1
205,6,1
2,1,-1
44,1,1
13,21,1
544,5,1
23,44,-1
1354,84,1
79,92,1
9,2,-1
32,20,1
23,109,-1
79,17,-1
129,126,-1
218,6,-1
424,56,-1
25,15,-1
329,1,1
42,252,1
21,35,1
88,10,-1
1,1,1
361,60,1
9,2,1
1,12,1
448,89,1
5,5,1
369,32,1
99,5,-1
103,31,1
48,16,1
26,4,1
671,2,1
7,9,1
1022,176,1
7,8,1
1419,84,1
122,8,1
730,137,1
726,183,1
89,4,-1
115,85,-1
7,8,1
56,4,-1
198,13,-1
3,1,-1
465,46,-1
5,1,-1
3,1,1
30,50,1
6,1,-1
2099,144,1
441,41,-1
7,8,1
26,7,1
2,1,1
131,7,-1
372,61,-1
3,1,-1
389,10,-1
312,107,-1
55,4,1
537,45,1
151,4,1
94,55,1
592,33,-1
947,119,-1
230,1,-1
101,98,-1
6,1,-1
8,23,-1
63,22,-1
129,126,1
44,1,-1
96,1,1
539,24,1
161,1,-1
720,66,1
80,31,1
449,57,1
178,21,1
157,24,1
4,1,-1
139,19,1
21,35,1
22,8,1
368,30,1
315,149,1
5,1,1
1141,3,1
5,1,-1
2120,3,1
39,1,1
70,50,1
151,160,-1
755,173,1
140,1,-1
396,60,1
41,16,1
723,39,-1
13,2,1
324,28,1
216,3,-1
1966,59,1
870,150,1
809,143,1
30,2,1
143,4,1
509,135,-1
113,6,-1
134,30,-1
865,14,-1
231,9,-1
1075,41,1
67,3,1
52,8,1
154,106,-1
17,15,-1
11,1,-1
31,18,1
40,18,1
7,8,1
167,17,-1
399,36,-1
20,24,-1
126,33,1
95,1,-1
84,4,1
149,53,1
246,1,1
525,70,1
257,1,-1
173,36,-1
17,1,1
87,2,-1
199,236,1
1,12,1
47,17,-1
125,33,-1
6,1,-1
124,284,-1
305,6,1
161,1,1
73,10,-1
104,6,-1
949,96,-1
345,14,-1
74,29,1
58,5,1
18,21,1
12,110,-1
44,1,-1
46,12,1
1,1,-1
57,5,1
197,31,1
103,31,1
240,47,1
10,1,1
19,9,-1
71,4,-1
77,4,-1
4,1,-1
4,1,1
77,4,-1
59,1,-1
2287,204,1
16,2,1
257,1,-1
30,67,-1
70,20,1
3,1,1
4,1,1
333,102,-1
240,76,1
8,50,1
331,3,1
561,477,1
21,129,1
20,24,1
121,77,1
2,1,1
44,1,1
206,34,-1
23,17,-1
18,83,1
564,33,1
2,1,1
79,17,1
1981,329,1
37,1,1
1123,122,-1
2291,94,1
22,9,-1
163,3,1
661,55,1
547,72,1
445,90,1
56,2,1
154,106,-1
37,1,-1
46,12,1
274,5,-1
136,59,1
130,97,-1
459,7,1
193,74,-1
1,12,1
974,11,1
541,40,1
1082,64,1
29,24,1
63,22,-1
285,36,-1
253,11,-1
96,1,-1
217,1,-1
238,42,-1
15,14,-1
745,76,1
9,2,-1
83,5,-1
49,6,1
110,83,-1
22,9,1
152,5,1
958,11,1
17,1,-1
15,14,-1
60,21,1
156,11,-1
175,1,1
69,3,1
17,1,1
595,11,1
1064,22,-1
2,1,-1
15,14,-1
99,1,1
45,1,-1
673,39,1
172,17,1
108,105,-1
2156,57,1
8,83,1
1,12,1
886,5,1
85,1,1
1862,443,-1
2156,72,1
197,31,1
392,150,-1
2,1,1
4,1,-1
1,12,-1
432,2,-1
2,1,-1
209,13,-1
14,2,-1
131,7,1
34,14,-1
2434,45,1
68,7,1
95,1,1
186,43,1
51,2,1
2253,123,1
197,68,1
817,219,-1
73,10,1
3,1,-1
1,12,1
317,4,1
92,21,-1
285,36,-1
4,1,1
109,32,1
97,1,1
169,16,1
21,55,-1
335,48,1
127,13,-1
429,47,1
512,127,-1
38,91,1
4,1,-1
59,1,1
10,1,1
4,1,1
52,9,1
358,111,1
708,1,-1
1,1,1
389,10,1
20,28,-1
66,20,1
68,7,1
434,19,1
1183,152,1
128,90,-1
63,22,-1
56,21,-1
316,58,-1
322,156,1
459,7,1
89,91,1
5,1,-1
575,189,1
107,6,-1
314,32,1
181,10,-1
2,1,1
2,1,-1
882,97,-1
10,1,1
156,11,1
10,1,1
21,55,1
798,46,-1
117,9,1
52,8,1
667,19,1
33,11,-1
47,25,1
484,64,1
55,2,1
393,16,-1
209,13,1
22,9,1
83,1,1
160,4,-1
21,196,1
32,20,1
60,21,-1
15,14,-1
1692,364,1
475,87,-1
488,218,1
68,7,1
1278,45,-1
1324,80,1
44,1,1
2,1,-1
4,1,1
1298,6,-1
58,138,-1
145,98,-1
33,8,1
1315,180,1
140,1,-1
122,8,1
387,3,1
955,28,-1
341,3,-1
447,14,1
56,7,1
234,53,1
35,4,1
40,18,1
3,1,1
322,525,1
1313,94,1
120,37,-1
39,1,1
34,14,-1
306,27,1
56,21,1
78,243,-1
182,14,1
99,1,1
641,211,1
9,2,1
407,183,1
53,8,1
514,18,1
482,9,1
2,1,1
2532,365,-1
2,1,-1
12,17,1
2,1,1
5,1,-1
435,4,-1
89,2,1
116,49,1
15,14,-1
542,6,1
5,1,1
88,10,1
146,282,-1
216,3,1
46,12,-1
140,1,1
556,40,1
1120,26,-1
331,3,-1
363,32,1
19,9,1
808,32,1
3,1,1
45,1,1
737,182,-1
44,1,1
308,22,1
126,100,1
38,2,-1
447,14,1
158,3,-1
913,333,1
330,95,-1
74,29,1
214,2,1
270,5,-1
8,2,1
126,47,1
34,14,-1
99,1,1
62,2,1
367,1,1
7,8,1
337,49,-1
83,15,1
146,5,-1
53,8,-1
343,19,-1
94,302,1
29,51,-1
40,18,1
23,2,-1
99,1,1
789,16,1
97,1,-1
157,3,-1
323,24,-1
82,4,1
102,3,1
149,1,1
61,26,-1
229,62,-1
169,16,-1
335,65,1
2,1,1
57,5,1
185,10,1
994,38,1
133,2,1
49,6,-1
13,18,-1
567,94,1
1706,91,1
15,14,1
89,2,1
18,4,1
623,7,-1
502,17,1
383,18,1
11,1,1
555,40,1
170,58,1
90,5,1
154,106,-1
11,1,-1
535,3,1
559,56,1
44,1,-1
7,8,1
309,10,1
20,2,1
2,1,1
97,1,-1
7,8,1
60,21,1
1790,352,-1
41,16,-1
415,199,1
66,2,1
52,8,1
8,79,-1
238,42,1
2,1,-1
233,42,-1
4,1,-1
111,5,1
977,46,-1
5,1,-1
598,108,1
671,2,-1
296,52,1
89,4,1
63,22,1
201,6,1
962,3,1
7,8,1
4,1,-1
1,1,1
73,10,1
31,18,1
442,59,1
57,5,1
131,7,1
153,71,1
1,12,1
106,11,-1
225,69,-1
2,1,-1
8,23,-1
74,2,1
49,6,1
2540,337,1
591,3,1
192,7,-1
1754,189,1
98,2,1
185,10,1
171,10,1
3,1,-1
64,3,1
74,4,-1
69,3,1
148,2,-1
275,61,1
16,2,1
26,4,1
75,10,1
10,1,1
124,363,-1
330,95,-1
314,32,1
30,67,1
1,1,-1
45,1,-1
15,14,-1
2,1,-1
103,31,1
68,7,1
375,39,1
360,39,1
35,4,1
93,22,-1
442,59,1
750,71,1
62,21,1
18,4,1
509,135,-1
195,312,1
90,5,1
27,21,1
269,49,1
410,28,1
44,1,1
417,64,1
118,42,1
315,63,1
7,8,1
1,1,1
595,11,-1
271,51,-1
204,1,1
32,20,1
93,22,-1
61,66,1
1,12,-1
453,461,1
737,182,-1
29,3,1
276,7,1
1334,80,1
312,89,1
122,9,-1
1142,93,1
17,15,-1
461,89,1
1201,277,1
6,1,-1
804,323,1
5,1,1
25,1,-1
92,21,-1
76,23,1
107,9,-1
74,79,-1
5,1,1
28,1,1
241,6,-1
200,52,1
231,9,-1
16,20,1
1024,13,-1
153,117,1
9,29,1
59,1,1
521,58,1
1475,61,1
537,45,1
310,1,-1
186,43,1
19,9,1
4,1,-1
66,2,1
828,10,1
171,10,1
7,8,1
896,40,1
222,3,1
17,1,1
4,1,-1
13,2,-1
869,155,1
159,11,-1
7,8,1
1061,33,-1
67,3,-1
102,3,1
17,1,1
10,1,-1
156,11,1
78,21,1
51,4,1
4,1,-1
420,5,1
4,1,1
253,11,-1
133,2,1
1044,102,1
163,24,1
152,5,-1
4,1,-1
15,14,-1
274,5,1
173,36,-1
902,84,1
40,18,1
162,1,-1
20,4,1
27,29,1
2,1,1
93,22,-1
66,2,1
755,173,1
439,15,-1
5,1,1
38,91,1
343,250,-1
24,5,-1
319,175,1
487,52,1
1014,5,1
24,1,-1
89,4,-1
48,16,1
5,1,-1
395,21,1
683,171,-1
388,22,1
5,1,1
57,5,1
5,1,1
332,13,-1
139,115,1
112,6,1
109,49,1
52,8,1
28,1,1
433,30,1
342,22,-1
220,6,1
88,221,1
1,1,1
2,1,-1
266,17,1
26,4,1
163,3,1
170,221,1
883,1,1
380,1,1
11,1,-1
80,31,-1
368,30,1
6,1,-1
364,1,1
54,37,1
56,2,-1
1,12,1
161,1,1
39,1,1
17,1,1
9,6,-1
106,11,1
537,45,1
62,65,-1
3,1,1
345,14,-1
703,233,1
187,93,1
60,21,-1
12,3,1
55,2,1
343,38,-1
537,45,1
155,72,1
126,232,-1
223,30,1
4,1,-1
923,19,-1
1,1,-1
515,1,1
526,130,1
37,1,1
480,5,1
30,2,-1
40,18,1
155,25,-1
217,1,1
23,17,1
582,28,1
143,4,1
3,5,1
401,1,-1
492,45,1
444,13,-1
9,2,1
289,5,1
180,66,-1
271,240,-1
7,8,1
1,12,1
1112,11,1
8,29,1
485,14,-1
219,6,1
143,4,1
67,28,1
1,1,1
1,12,1
71,4,-1
7,9,-1
263,1,-1
1877,264,-1
63,22,-1
442,59,1
1649,324,-1
25,1,-1
6,1,1
4,1,-1
11,1,-1
47,25,-1
532,1,1
2,1,1
6,15,-1
3,5,-1
80,31,1
662,144,1
143,4,1
13,2,1
143,23,-1
1,12,1
74,4,1
166,5,1
307,62,1
895,52,1
143,4,1
2339,28,1
106,11,-1
41,16,1
11,1,1
88,10,1
222,3,1
47,9,1
307,62,1
34,14,1
2153,93,1
27,2,-1
88,58,1
433,30,1
112,6,1
18,2,1
1363,1,-1
17,1,-1
3295,584,1
4,1,-1
711,9,1
588,72,1
179,195,1
147,28,-1
20,24,-1
287,28,1
181,10,-1
1667,195,1
439,15,-1
72,25,1
363,32,1
31,18,1
355,3,-1
13,2,1
84,23,-1
284,5,1
59,1,1
648,11,1
223,30,1
154,106,1
242,1,1
171,10,-1
219,6,-1
3,1,1
278,38,1
89,2,1
139,19,1
21,55,1
375,39,1
14,2,1
3,1,1
439,15,1
34,14,-1
901,5,-1
990,70,-1
268,26,-1
275,61,1
1,1,-1
562,11,-1
148,25,1
516,133,1
2616,166,-1
2520,185,1
161,1,-1
25,15,-1
97,1,1
50,4,1
87,21,-1
1285,13,-1
251,47,1
22,9,-1
75,2,1
73,10,1
138,81,1
689,36,1
17,53,1
163,24,-1
161,1,1
151,375,1
337,237,-1
634,45,1
309,10,1
269,49,1
181,10,1
41,16,1
622,32,1
1026,3,-1
835,7,1
59,1,1
18,2,-1
69,24,1
137,17,1
2,1,-1
45,1,-1
2571,189,1
6,1,1
87,2,1
328,1,-1
50,7,-1
53,8,1
7,9,1
179,6,1
78,2,1
351,28,-1
1344,292,-1
351,3,1
130,431,1
160,4,1
7,8,-1
952,33,-1
17,1,1
333,102,1
265,11,1
81,10,-1
18,2,1
15,14,-1
14,91,-1
48,16,1
323,24,-1
31,18,1
1135,60,1
5,1,1
4,1,1
452,24,1
5,1,1
14,2,-1
68,7,-1
585,101,1
893,202,1
46,12,1
154,80,-1
79,3,1
361,34,-1
444,13,-1
270,5,1
6,1,-1
197,68,-1
26,4,-1
88,221,1
17,1,1
505,30,1
134,30,-1
1188,114,1
63,22,-1
2,1,-1
347,69,1
13,2,1
157,24,1
308,22,1
59,1,-1
72,104,1
472,3,1
1,1,1
22,9,-1
1245,297,-1
181,10,1
1291,10,1
2,1,-1
988,52,1
133,2,-1
59,1,-1
50,7,-1
3,1,1
1876,149,1
436,40,1
208,57,-1
1414,132,1
14,21,1
58,5,1
1,12,1
227,69,1
64,36,1
63,22,-1
33,9,1
25,53,-1
1,1,1
17,1,1
698,231,1
16,20,1
2,1,1
325,89,1
14,6,-1
1364,45,1
6,1,-1
4,1,-1
23,17,-1
171,10,-1
1,12,1
24,5,1
127,13,-1
71,23,-1
104,6,1
2134,189,1
1210,55,1
233,42,1
149,1,-1
97,1,-1
1490,122,1
150,26,-1
1194,230,-1
50,7,1
8,2,-1
295,143,1
2,1,1
422,22,1
26,4,1
207,64,-1
3339,7,1
20,17,1
162,1,-1
580,56,1
97,1,1
142,5,-1
1062,3,1
395,21,1
73,10,1
274,5,-1
96,1,-1
2,1,-1
91,5,1
792,1,-1
128,85,1
734,13,-1
1097,272,1
35,4,1
149,124,1
591,3,1
55,2,-1
23,2,-1
95,53,-1
2,1,-1
162,1,1
152,5,1
2,1,1
1199,44,1
226,1,-1
110,1,-1
88,10,1
40,18,1
283,6,1
29,24,-1
60,2,1
6,1,1
316,58,1
18,29,1
212,123,1
55,2,-1
469,1,1
537,45,1
2,1,-1
37,1,1
40,18,1
482,9,1
1591,1,1
293,50,-1
71,4,1
3,1,-1
19,9,1
74,4,1
436,40,1
142,5,-1
140,5,-1
118,42,1
11,1,1
375,183,1
283,29,1
501,51,1
118,42,1
20,2,1
50,7,1
8,20,-1
2409,467,1
925,116,1
52,8,1
1217,5,1
379,46,-1
1929,1,-1
446,13,-1
75,10,1
595,11,1
51,2,1
2,1,-1
19,9,1
2,1,1
4,1,-1
52,8,-1
81,10,1
139,19,-1
454,44,1
245,42,1
243,82,1
345,14,1
41,16,1
245,42,1
141,2,-1
1477,47,1
23,2,1
235,3,-1
21,55,-1
7,8,1
43,29,1
209,13,-1
7,9,1
5,1,-1
1,15,-1
299,171,1
22,8,1
32,2,1
611,504,1
2,1,-1
127,13,-1
518,230,1
92,2,1
38,20,1
13,2,-1
200,41,-1
45,1,-1
16,20,1
257,15,-1
3,1,1
39,1,1
929,48,1
149,1,1
158,3,1
566,22,-1
22,9,1
251,33,1
409,114,1
188,11,1
2,1,-1
6,1,-1
52,9,1
5,5,1
143,4,-1
1,12,1
41,16,1
94,35,-1
1015,188,-1
74,4,1
226,1,1
303,19,-1
554,175,-1
263,124,-1
31,18,1
551,11,1
41,16,1
44,1,-1
61,26,-1
4,1,-1
30,67,1
60,21,1
17,15,1
715,203,1
71,4,-1
237,71,1
38,91,1
8,2,1
513,58,1
81,10,1
256,38,-1
818,4,1
220,6,1
545,503,1
1166,18,1
89,4,1
477,19,1
19,9,1
458,38,1
3,1,-1
1369,28,1
208,57,-1
50,7,1
254,1,-1
575,189,1
2,1,1
32,83,1
25,15,-1
206,97,-1
2127,357,-1
931,24,1
214,58,1
267,3,-1
146,5,-1
287,28,1
1738,185,-1
159,11,1
223,30,1
983,1,-1
15,14,-1
158,3,1
3,1,1
117,9,1
129,661,1
335,48,1
621,1,-1
53,9,-1
488,272,1
131,7,-1
142,5,-1
102,24,1
2610,7,-1
14,2,1
190,10,1
1,15,-1
51,2,1
44,1,-1
12,51,1
31,18,1
640,9,1
94,37,-1
306,27,-1
39,1,-1
178,21,1
8,79,1
34,14,-1
16,2,-1
468,60,1
102,3,1
50,7,1
107,25,-1
4,1,-1
7,8,1
79,17,-1
43,29,1
8,2,-1
133,2,1
126,113,1
3,1,-1
153,117,1
35,23,1
266,17,-1
160,4,1
9,4,1
125,78,1
139,19,1
99,1,-1
112,6,1
2594,45,1
2,1,-1
13,2,1
88,10,-1
92,2,-1
8,2,1
25,15,-1
171,10,1
726,39,1
524,59,-1
590,11,-1
514,18,1
253,11,-1
10,15,-1
56,21,1
277,1,1
259,24,1
442,59,1
443,1,-1
173,36,-1
9,29,1
62,6,-1
2,1,1
1411,80,1
143,4,1
344,28,1
6,1,1
6,1,1
123,52,1
451,51,1
52,8,1
15,14,-1
145,5,1
105,8,1
265,11,-1
170,58,-1
39,1,1
54,86,1
362,68,1
371,99,1
85,1,-1
3,1,1
30,20,1
23,24,-1
4,1,1
761,130,-1
4,1,-1
387,33,1
363,32,1
84,23,-1
397,88,-1
452,24,1
6,1,1
423,58,1
341,3,-1
398,36,1
767,43,-1
233,42,1
1091,84,1
288,38,1
329,1,1
1671,10,1
1821,367,1
256,19,-1
122,8,1
20,2,-1
25,15,-1
693,46,-1
113,48,1
1,1,1
295,143,-1
51,2,1
98,21,1
1054,167,1
134,30,1
184,1,1
354,28,1
516,113,-1
199,133,1
354,28,1
50,7,1
92,2,-1
33,11,1
1709,136,-1
984,39,1
858,28,1
232,98,-1
175,53,-1
544,5,-1
1203,200,1
388,22,1
110,1,-1
283,6,1
181,10,-1
13,2,-1
344,28,1
42,86,-1
56,21,1
3,1,-1
14,91,1
27,6,-1
82,4,1
65,1,1
10,1,1
8,67,1
509,135,-1
752,191,1
37,1,1
153,117,1
57,5,1
1224,64,1
814,84,-1
80,31,1
374,202,1
601,5,1
350,51,1
2652,331,1
781,33,-1
894,40,-1
61,66,1
104,6,-1
51,2,-1
10,1,1
289,5,-1
32,2,1
8,67,-1
6,124,1
118,42,1
301,54,1
633,19,1
1105,51,1
9,4,-1
193,74,1
97,1,1
6,1,1
3,1,-1
602,7,-1
981,13,1
87,2,-1
824,19,1
1579,137,1
303,19,1
4,1,1
139,19,1
65,1,1
3,1,-1
144,3,1
376,19,1
198,13,-1
61,26,-1
19,8,1
4,1,1
78,160,1
13,2,1
8,2,1
33,8,1
99,124,-1
52,8,1
80,31,1
126,232,1
150,66,-1
381,9,1
58,5,1
1253,1,-1
9,29,-1
146,282,1
37,1,1
2263,13,1
7,9,1
53,8,1
55,2,1
83,81,-1
63,22,-1
128,85,1
7,8,-1
475,561,1
251,100,1
238,41,1
304,73,1
4,1,-1
14,2,1
187,93,1
82,4,1
115,54,-1
37,1,-1
223,30,1
96,1,1
325,89,1
433,30,1
107,25,-1
11,1,-1
40,18,1
4,1,1
235,44,1
124,44,-1
211,7,1
75,10,1
302,152,1
10,1,1
1148,10,1
10,1,1
23,24,1
918,11,1
1,1,1
251,33,1
58,37,1
30,2,-1
1120,26,-1
73,10,1
53,9,1
62,2,1
164,13,1
1965,211,1
5,1,-1
478,40,1
24,1,1
55,2,-1
192,7,1
1,12,-1
323,24,-1
31,18,1
654,34,-1
631,13,1
122,9,1
746,1,-1
5,1,1
543,45,1
202,6,-1
424,56,-1
1796,60,-1
3,1,1
14,4,-1
3,1,1
24,5,1
462,135,1
141,2,-1
10,1,1
305,125,1
173,36,1
1,12,1
7,8,1
1170,137,1
44,1,1
6,1,1
56,2,1
49,6,1
9,2,1
955,28,-1
4,1,-1
91,5,1
95,1,1
357,183,1
1,1,1
31,18,1
49,2,1
497,229,-1
23,2,1
28,1,1
57,5,-1
57,5,1
217,5,1
45,1,-1
1624,10,1
90,5,1
26,4,-1
617,14,1
393,16,1
68,7,1
336,54,-1
503,31,1
394,89,-1
144,24,-1
306,134,1
34,14,-1
24,1,1
96,1,1
3,81,1
68,7,1
3,1,-1
1,1,1
306,27,1
2588,55,-1
2,1,-1
243,82,1
507,121,-1
298,27,1
15,14,1
187,93,1
123,30,1
109,32,-1
3,1,1
3,75,1
3,1,-1
381,9,1
540,15,-1
658,28,1
60,21,1
10,1,1
33,11,1
2,1,1
132,3,1
105,8,-1
7,8,1
456,84,-1
2110,46,1
65,1,1
326,39,1
285,36,1
97,1,-1
1,1,1
486,90,-1
661,55,1
43,110,1
201,6,-1
355,3,1
136,59,1
32,20,1
6,1,1
1,12,1
204,1,1
45,1,1
341,3,-1
6,1,-1
28,1,-1
99,1,1
198,13,-1
31,18,1
1013,1,1
283,6,1
33,9,1
21,129,1
109,49,1
29,3,-1
3,1,1
68,7,1
34,14,1
527,1,-1
15,14,-1
161,1,1
104,6,1
3,1,1
133,2,1
44,1,1
3268,612,-1
144,3,1
241,6,1
139,19,1
134,30,1
21,56,-1
444,13,-1
20,2,1
10,1,-1
27,29,1
75,10,1
25,1,1
10,1,-1
37,1,-1
119,27,1
188,11,1
1,1,1
19,8,-1
4,1,1
129,62,1
16,23,-1
19,9,1
52,8,1
71,4,1
4,1,1
94,98,-1
329,1,1
22,9,1
145,5,1
269,32,-1
130,82,-1
7,8,1
314,32,1
731,201,1
128,123,1
255,73,-1
84,4,1
31,18,1
17,1,1
49,6,1
4,1,-1
48,16,1
4,1,-1
74,4,-1
187,93,-1
1,1,1
43,92,-1
259,17,1
13,2,-1
846,41,1
437,45,1
349,41,1
213,214,-1
498,20,-1
249,76,-1
287,28,1
52,8,-1
63,16,-1
597,70,1
57,5,1
1,1,1
19,9,1
62,2,1
216,3,1
17,1,1
3,5,-1
1210,55,1
91,5,1
141,2,-1
77,4,1
27,48,-1
76,4,-1
9,4,-1
5,1,1
88,10,1
4,1,1
112,7,1
3031,3,1
397,88,-1
526,130,1
454,61,-1
38,2,1
54,86,1
45,1,1
44,1,1
946,52,1
71,4,-1
9,2,-1
198,13,1
807,1,-1
864,156,1
